TwitterID	Tweet	Retweets	Replies	Likes	Quotes	Identifier
SenatorWicker	Today our nation faces rampant inflation, a shaky economy, rising crime, an open southern border, and growing threats from China and Russia. November 8 is our golden opportunity to weigh in on these and other vital issues.	3	19	14	2	1668
SenatorWicker	RT @SenateGOP: One-Party Democrat rule has led to:◦Open border◦Rampant crime◦Sky-high prices◦Historic inflation◦Foreign energy depende…	149	0	0	0	4517
SenatorWicker	RT @BillFOXLA: NEW: Our thermal drone team witnessed several hundred migrants crossing illegally into Normandy, TX before sunrise this AM.…	4846	0	0	0	1669
SenatorWicker	RT @SenateGOP: Everything costs more and Americans are struggling. Joe Biden and Senate Democrats’ rule over the economy is not sustainab…	77	0	0	0	4518
SenatorWicker	It was great to be in the @supertalk studio with @paulgalloshow this morning. President Biden’s inflation has continued crushing the American people.	2	13	2	0	4519
SenatorWicker	The Democrats are turning a blind eye to this crisis. Strong borders require funding for enforcement. We need to take the actions that @POTUS won’t.	29	93	118	3	4520
SenatorWicker	We have had record-setting crime under @POTUS, but Democrats continue to ignore the problem.	79	250	265	14	4521
SenatorWicker	In Vladimir Putin’s Russia, Ukrainian children are being forced into adoption.  Vladimir Putin’s cruelty knows no bounds.	1	8	4	1	1670
SenatorWicker	Benjamin Franklin’s challenge to “keep” our republic is just as relevant today as it was 235 years ago. It is important for every eligible American to show up at the polls and vote. #WickerReport	2	9	6	0	4522
SenatorWicker	Glad to hear the White House is finally willing to admit that this sky-high inflation is their fault.	7	21	16	0	5739
SenatorWicker	He worked tirelessly to advance job creation and build the infrastructure that our state needs. I am glad to count him as a friend, and Gayle and I send our deepest sympathies to his wife, Jennifer, and his loved ones.	1	2	3	0	6577
SenatorWicker	By the time Dick Hall and I became freshman state senators together, he had already led a distinguished career in public service. As a state legislator and later as a Commissioner of Transportation, Dick was a true champion for Mississippi.	2	1	2	0	1671
SenatorWicker	Former @MississippiDOT Commissioner Dick Hall passed away today at the age of 84.	2	5	4	0	6578
SenatorWicker	America has been an inspiration for the world. In the time since our nation’s founding, much of the world has followed our lead in holding free and fair elections. #WickerReport	2	9	3	0	1672
SenHydeSmith	Pleased the Senate has passed our resolution honoring @MSFarmBureau for being a driving force behind the growth of farming and ranching in MS for 100 years. A deserved recognition of its past achievements and its work toward an even better future for ag in Mississippi.	4	8	9	1	1673
SenHydeSmith	On #RuralHealthDay, we celebrate the #PowerOfRural. Mississippi owes much to our state’s rural healthcare workers as they overcome unique challenges to ensure rural communities can still get the care they deserve. We appreciate you! @MSRuralHealth	2	10	2	2	1674
SenHydeSmith	Congrats to @NASA on the successful #Artemis I launch! Incredible work from a talented, dedicated STEM workforce, including Mississippians at @NASAStennis! They continue to inspire the next generation of scientists &amp; engineers. Well done, all!	3	11	11	0	4523
SenHydeSmith	There are rural hospitals in MS that need financing to remain operational, but they just can’t get it due to regulatory impediments. @USDA or Congress alone cannot eliminate all of the health care challenges facing rural America, but I really think we can do better.	5	30	17	2	1675
SenHydeSmith	Americans will continue to feel the effects of the Democrats' failed energy policies this winter. It will cost substantially more to heat our homes, no matter the fuel source.	3	17	10	0	4524
SenHydeSmith	Each #VeteransDay, our nation comes together to remember, honor, and thank the brave men and women who have fought selflessly to defend our homeland and its values. They are, without a doubt, our nation’s heroes. God bless our veterans, and God bless America!	6	9	13	0	1676
SenHydeSmith	Today, on the @USMC's 247th birthday, the MS Armed Forces Museum at Camp Shelby honored the only female Armed Forces member from Miss. to be killed in Operation Iraqi Freedom. Lance Cpl Casey Casanova's legacy will go on and her sacrifice never forgotten.	1	5	5	0	5740
SenHydeSmith	RT @SenateGOP: Happy Birthday to the United States Marines! Today we recognize their service to our country and the sacrifices made to de…	51	0	0	0	1677
SenHydeSmith	Today we celebrate 84 years of #IngallsShipbuilding and the incredible accomplishments and contributions Mississippi shipbuilders have made in support of our nation's defense. Happy birthday!	2	4	4	0	1678
SenHydeSmith	Americans don't need to be told that the Dems' one-party-rule has been a nightmare. We're living through it. ❌Border Crisis❌Economic Crisis❌Energy Crisis❌Rampant CrimeEnd the crises. Secure the border, reign in spending, unleash American Energy, enforce the law.	53	103	148	5	4525
SenHydeSmith	It was great to welcome @RocketLab to @NASAStennis as it kicked off its operations last week. Its work will continue Stennis’ imperative role in development &amp; testing of the engines that will do much to advance our nation in aerospace and space exploration.	22	10	233	1	5741
SenHydeSmith	President @JoeBiden and his Washington allies chose their woke agenda over our children's education when they shut down school for far longer than necessary. And the ones paying the highest price for that are our kids. Appalling and unacceptable.	51	80	113	6	1679
SenHydeSmith	President @JoeBiden &amp; Dems were well aware of the havoc their socialist spending spree would wreak on our economy. They were WELL AWARE it would overheat our economy, making it harder to put food on the table, shrink paychecks, and deplete savings. But they did it anyway.	127	207	367	12	4526
SenHydeSmith	"If you're like me, you're dreading resetting your clock tonight to ""fall back."" The House needs to pass @marcorubio's Senate-passed bill to make daylight saving time permanent. The change would benefit our economy, agriculture sector, &amp; mental health of Americans. #LockTheClock"	7	15	35	4	4527
SenHydeSmith	Americans are paying the price for @JoeBiden's war on energy and will unfortunately pay even more once temperatures drop in the coming months. @POTUS knows how to ease the pain, but refuses to do it: Unleash American Energy.	89	167	247	10	4528
SenHydeSmith	Such a nice story. I’m proud to have one of Paisley’s early works in my front office in D.C.! Great job on the Magee PD patch. Keep up the great work, Paisley.🎨	1	4	0	0	1680
SenHydeSmith	"It's no coincidence that our southern border got out of control as soon as @POTUS came into power. It's purposeful ""look-the-other-way"" policies that have gotten us into this crisis. Republicans stand for border security: ✅Enforce the law✅End catch &amp; release✅Finish the wall"	32	45	73	4	4529
SenHydeSmith	As Americans battle historic inflation, open borders &amp; rising crime rates, @POTUS will speak on 'threats to our democracy'. If that isn’t tone-deaf enough, he'll speak from Union Station, now a desolate, crime-ridden transit hub thanks to Dems’ soft-on-crime policies.	30	90	96	6	4530
SenHydeSmith	Dick Hall was an excellent public servant who dedicated his career to enriching our state. During this time of grieving and remembrance, I am praying for his family, friends, and all who loved him.	3	5	7	0	6579
SenHydeSmith	Wishing everyone in Mississippi a safe, fun and #HappyHalloween! The weather is perfect for a night of trick or treating! 🎃🐈‍⬛🍭	3	12	5	0	1681
SenHydeSmith	Good news: $185M headed to our state in New Market Tax Credits. These are used not only to help finance new development in Mississippi, but also to help existing businesses grow. This is important as the challenge to improve opportunities in underserved communities continues.	3	22	8	0	1682
SenHydeSmith	Some #spooky news for your #Halloween Monday: The Fed may have to blow up the economy to get #bidenflation under control.	14	48	67	7	5742
