TwitterID,Tweet,Retweets,Replies,Likes,Quotes
johnfetterman,Who's ready to knock on some doors?? 🚪Talking directly to PA voters is how we win. Join me for a canvass launch in NW Philly tmrw morning with @DwightEvansPA,300,175,824,5
johnfetterman,Me + @JoshShapiroPA + @AustinDavisPA 🔵This is the team you can count on to protect abortion rights + keep our communities safe + stand up for the Union Way of Life Thank you Bucks County!!,773,291,2575,20
johnfetterman,Can you chip in $10 right now to help me join @AmyKlobuchar in the Senate?? 😀,688,543,2278,32
johnfetterman,RT @kerrywashington: Loved being on the stump all day for @johnfetterman with his AMAZING wife - the next first lady of PA: @giselefetterma…,1761,0,0,0
johnfetterman,I’m John Fetterman and I approve this message because no place should be left behind.This is one of the final TV ads of our campaign ⬇,4838,1899,13903,180
johnfetterman,"Every PA voter needs to understand what's at stake in this election. With less than 48 hours until polls close on Election Night, we must make *every* minute count.Volunteer + Donate + Talk to family/friends + VOTE ✅",1067,279,3011,24
johnfetterman,Omg! @kerrywashington + G have a special message for all of you🤭Let’s handle it on Tuesday PA.,1879,1069,7258,73
johnfetterman,"If you want someone who'll only look out for the ultra-wealthy, then vote for the Jersey guy who owns 10 houses. If you want someone who'll stand up for working people (such as all of my friends in @UFCWLocal1776 💪), then I'm your candidate. 💯",1164,395,4111,23
johnfetterman,Always eager to talk about my plan to tackle inflation + lower costs for working families 💯 Thanks @marygayscanlon.,492,279,1674,13
johnfetterman,"After all that our service members do for us, the very least we can do is hold up our end of the bargain when they come home.I’ll always fight for our veterans as your senator 💯",2061,727,8568,43
johnfetterman,This is absolutely the truth. 💯Thank you @billieeilish for encouraging young people to get out to vote in this election.Get out to vote November 8th and use your power! 🗳,6362,3437,19735,289
johnfetterman,"Will you *please* sign up for a volunteer shift with us? Relational organizing is the #1 most powerful way to lock in more voters before Election Day. All you need is a smart phone, tablet, or computer. Our organizers are on deck to bring you up to speed.",403,274,872,9
johnfetterman,Dr. Oz has *never* passed over an opportunity to screw over working people if it meant he made a buck. Washington already has more than enough grifters who act + vote solely in their own self interestLet's send Oz back to Jersey on Nov. 8 💯,2687,1522,11760,112
johnfetterman,"Fired up, ready to go. Thanks, @BarackObama.Less than 72 hours to bring it home.",1273,442,4641,50
johnfetterman,A *truly* lovely conversation with Rep. @PattyHKim in Harrisburg this morning.I promise I will fight for the people of Harrisburg as hard as I fight for my own family.,374,211,1627,8
johnfetterman,@AlexiconTom Keep it up dude,69,6,1988,26
johnfetterman,"If you ask Dr. Oz if he wants Sheetz, he’d say “What thread count?”",5266,6642,49308,724
johnfetterman,✅ Been fighting for regular folks my whole life✅ Will help build an economy that works for everyone✅ A dude who wears shorts in the winter  😎No lies detected from @BarackObama  💯,2153,710,6411,90
johnfetterman,"If you're looking for a candidate who can tackle crime, then I hate to break it to you, but Dr. Oz is NOT your guy.I'm the only candidate in this race who's rolled up his sleeves + worked alongside police to make his community safer.",7784,4626,28483,436
johnfetterman,Me + @JoshShapiroPA + @AustinDavisPA 💪The 🔵 ticket is hosting a rally this afternoon in beautiful Bucks County.Only 2️⃣ days until Election Day. Will you RSVP to join us??,356,175,1180,11
EvanMcMullin,"Happy Veterans Day, Utah! Thank you to the brave men and women across our state and our country who have put their lives on the line in service to our country. We must always stand with you as you did for us.",35,20,441,0
EvanMcMullin,"So while we weren’t victorious tonight, we cannot give up on our fight to protect our republic. We have tough work ahead of us, and we must continue to build coalitions like this one.We must never stop fighting for our shared liberty and for our future. 8/8",240,188,4025,23
EvanMcMullin,"America stands at the crossroads between democracy and despotism. But our Republic won’t be preserved by one man, one campaign, or one party. Great movements have always taken decades of hard work and sacrifice to realize change—this time is no different. 7/8",212,15,2875,7
EvanMcMullin,And to all of #TeamEvan: Thank you from the bottom of my heart. This campaign was powered by the thousands of committed volunteers and supporters who knew that our country is stronger when we come together to find common ground.I am forever grateful. 6/8,86,4,2155,2
EvanMcMullin,"To my team: You all are the scrappiest and hardest-working group I could've asked for. You're a team that reflects our coalition—independents, Republicans, and Democrats all working together with a common purpose. Thank you. 5/8",102,6,2467,3
EvanMcMullin,"It has been the honor of a lifetime to run this campaign, and I'd be remiss if I didn't thank everyone who has supported me along the way. To my amazing wife Emily and our five children: I couldn’t have done this without your love, wise counsel, and support. 4/8",111,8,2604,0
EvanMcMullin,"During a time of political division and extremism, Utahns have come together.We put partisanship aside to protect our democracy, uphold the Constitution, and remind the rest of the country that there is simply too much at stake for us to continue down our current path. 3/8",128,14,2843,3
EvanMcMullin,"While tonight's results weren't what we hoped for, I can say with absolute confidence that we did something special here in Utah.To all the Utahns who put party politics aside to join our cross-partisan coalition: I am so proud of what we built here. 2/8",229,48,5200,5
EvanMcMullin,"Utah, I just got off the phone with Senator Lee.In our call, I acknowledged that he has won reelection, and I told him that I truly hope that he upholds his oath to the Constitution during his upcoming term. 1/8",1575,1286,27358,321
EvanMcMullin,Join Evan McMullin live in Taylorsville as he comments on the results of Utah’s 2022 U.S. Senate race results.,22,27,153,4
EvanMcMullin,"Thank you for being with me every step of the way, Utah. Our cross-partisan coalition has filled me with hope. I'm so proud of the movement we've built together—and I'm forever grateful for your support.",224,163,3785,23
EvanMcMullin,"🚨REMINDER: Polls close in 30 minutes here in Utah! If you're having issues casting your ballot, call the #TeamEvan hotline at (385) 275-8115.",105,24,516,2
EvanMcMullin,"Thanks for your support, Jacob! Extremist politics only divide our nation. Utahns deserve independent leadership that will work to bring people together and find common ground.",27,11,253,2
EvanMcMullin,"This is our chance to hold Mike Lee accountable, Utah. If you haven't already, get to the polls to cast your vote. Together, we can replace him and help restore sanity to Washington.",96,30,418,3
EvanMcMullin,"RT @TeamMcMullin: Thank you for your support, Lee! Proud to have you on #TeamEvan. Watch now:",8,0,0,0
EvanMcMullin,RT @Matt4VA: Why I am on @TeamMcMullin and support @EvanMcMullin to be the next Senator from Utah. #UTpol,19,0,0,0
EvanMcMullin,"RT @TeamMcMullin: ☎️Hey, I just met you and this is crazy. But here’s my number. So call our #TeamEvan hotline, maybe?If you’re strugglin…",19,0,0,0
EvanMcMullin,"Thank you, Nancy! Proud to have you on #TeamEvan. Our cross-partisan coalition is putting party politics aside to ensure our nation's founding values are protected. Together, I know we can elect independent leadership for Utah.",27,4,160,0
EvanMcMullin,"Thank you for being on #TeamEvan, Tawni! Utahns deserve a principled leader who will do what is right and stand up for our democracy.",42,14,196,1
EvanMcMullin,"We are knocking on doors, making calls, and talking to our neighbors until polls close tonight! Thank you to everybody on #TeamEvan who is continuing to show up for this campaign—I couldn't be more grateful. Let’s do this, Utah!",79,30,401,1
EvanMcMullin,"☎️TEAM EVAN: If you're struggling to vote, please call our #TeamEvan hotline. We have staff waiting to help you until polls close today. Call (385) 275-8115 now.",116,8,286,1
EvanMcMullin,"Thank you for your support, Mila! It was great to meet you in Cedar City yesterday. Let's do this, Utah💪",50,8,202,0
EvanMcMullin,"We need more leaders who are willing to find common ground to solve problems. As an independent, I won't be beholden to party bosses from either side—and I'll always put Utahns first.",64,26,291,4
EvanMcMullin,RT @TeamMcMullin: 🚨🚨DO NOT TRY TO MAIL IN YOUR BALLOT TODAY🚨🚨All ballots had to be postmarked by November 7th. So find a polling location…,105,0,0,0
EvanMcMullin,🚨UTAH: Find a polling place or drop box near you at  This race is close—and the only way to create a better future for Utah and make your voice heard is by voting. Polls close at 8 PM!,196,43,585,11
EvanMcMullin,"RT @TeamMcMullin: #TeamEvan has the BEST volunteers! Thanks for dropping these off for our staff, Corinne ❤️💙",25,0,0,0
EvanMcMullin,"🗳️It's Election Day, Utah! If you haven't already voted, find a polling place near you at  This is the closest Senate race our state has seen in half a century—and it's going to take ALL of us showing up to replace Mike Lee and defend our democracy.",124,47,411,7
EvanMcMullin,"Today we have a choice to make: Will we allow the politics of division and extremism to continue to harm Utah and our country OR will we stand up and elect new leadership for a better way forward?Let's get out and vote, Utah. There's too much at stake not to.",442,125,1967,22
EvanMcMullin,"Utah, we have a chance to elect independent leadership to Utah and make history tomorrow. Thank you to everybody who has joined our cross-partisan coalition—I couldn't have done this without each and every one of you.",207,44,842,5
EvanMcMullin,I'm an independent who's promised NOT to caucus with either party. Curious why? Watch now:,319,124,1074,32
EvanMcMullin,"Our volunteers are the backbone of this campaign. Thank you to #TeamEvan for working nonstop to make sure that voters know about our pro-democracy movement. Together, we can defeat Mike Lee!",64,15,285,1
EvanMcMullin,"Thank you, @mcuban. To move our country forward, we need to bring people together, work outside the confines of parties, and do what is best for our country.That's what independent leadership is all about—and that's what we're doing here in Utah.",227,47,1331,9
EvanMcMullin,"Thank you for your support, Samuel! We need more leaders who are willing to bridge the partisan divide and find common ground. I've made a promise to Utahns to not caucus with either party and that independence will be valuable to Utahns in the Senate.",60,14,241,0
EvanMcMullin,"Our nation is at a crossroads: Will we protect our democracy or will we continue to elect leaders that betray their oath to the Constitution?We need your support to ensure Mike Lee's defeat on Tuesday. So, if you can, will you please give now?",58,20,192,1
EvanMcMullin,"RT @mary_mary9er: Excited to have the opportunity to hear from #EvanMcMullin today! Thank you for coming to our smallish, S Utah town! Also…",26,0,0,0
EvanMcMullin,"Election Day is tomorrow! If your friends and family are still deciding on who to vote for, please share my 5 priorities for renewal with them. Together, we can create a better future for Utah.",72,21,164,5
EvanMcMullin,🗳️TOMORROW: I'm inviting all of #TeamEvan to join me and my wife Emily at our Election Night Party in Taylorsville. Sign up today to reserve your spot—we can't wait to see you there!,38,19,108,2
EvanMcMullin,"Real leaders honor their oaths to the Constitution and bring people together to solve problems.Utah, it's up to us to choose a better way forward tomorrow. Watch now:",334,67,887,20
EvanMcMullin,"Thank you for your support, Alex! This coalition is made up of Republicans, Democrats, independents, and third party voters. We are finding common ground and proving that Washington's division and extremism do NOT have to be the norm.",49,17,266,2
